accession,label,role,project13_eligible,gene_id,gene_name,feature_type,gene_biotype,contig,strand,cds_bases,callable_cds_bases,callable_fraction,meets_callable_threshold,distinct_variant_count,high_impact_variants,moderate_impact_variants,low_impact_variants,modifier_impact_variants,warning_variant_count,variant_density_per_1000_callable_cds,consequence_profile
GCF_000005845.2,MG1655 baseline,baseline,True,b0151,fhuC,gene,protein_coding,NC_000913.3,+,798,798,1.0,True,0,0,0,0,0,0,0.0,
GCF_000005845.2,MG1655 baseline,baseline,True,b0152,fhuD,gene,protein_coding,NC_000913.3,+,891,891,1.0,True,0,0,0,0,0,0,0.0,
GCF_000005845.2,MG1655 baseline,baseline,True,b0153,fhuB,gene,protein_coding,NC_000913.3,+,1983,1983,1.0,True,0,0,0,0,0,0,0.0,
GCF_000005845.2,MG1655 baseline,baseline,True,b0154,hemL,gene,protein_coding,NC_000913.3,-,1281,1281,1.0,True,0,0,0,0,0,0,0.0,
GCF_000005845.2,MG1655 baseline,baseline,True,b4765,yadX,gene,protein_coding,NC_000913.3,+,48,48,1.0,True,0,0,0,0,0,0,0.0,
GCF_000005845.2,MG1655 baseline,baseline,True,b0155,clcA,gene,protein_coding,NC_000913.3,+,1422,1422,1.0,True,0,0,0,0,0,0,0.0,
GCF_000005845.2,MG1655 baseline,baseline,True,b4728,yadW,gene,protein_coding,NC_000913.3,+,66,66,1.0,True,0,0,0,0,0,0,0.0,
GCF_000005845.2,MG1655 baseline,baseline,True,b0156,erpA,gene,protein_coding,NC_000913.3,+,345,345,1.0,True,0,0,0,0,0,0,0.0,
GCF_000005845.2,MG1655 baseline,baseline,True,b0157,yadS,gene,protein_coding,NC_000913.3,-,624,624,1.0,True,2,0,0,2,0,0,3.2051282051282053,synonymous_variant:2
GCF_000005845.2,MG1655 baseline,baseline,True,b0158,btuF,gene,protein_coding,NC_000913.3,-,801,801,1.0,True,5,0,1,4,0,0,6.242197253433209,missense_variant:1;synonymous_variant:4
GCF_000005845.2,MG1655 baseline,baseline,True,b0159,mtn,gene,protein_coding,NC_000913.3,-,699,699,1.0,True,4,0,0,4,0,0,5.7224606580829755,synonymous_variant:4
GCF_000005845.2,MG1655 baseline,baseline,True,b0160,dgt,gene,protein_coding,NC_000913.3,+,1518,1518,1.0,True,9,0,1,8,0,0,5.928853754940712,missense_variant:1;synonymous_variant:8
GCF_000005845.2,MG1655 baseline,baseline,True,b0161,degP,gene,protein_coding,NC_000913.3,+,1425,1425,1.0,True,9,0,0,9,0,0,6.315789473684211,synonymous_variant:9
GCF_000005845.2,MG1655 baseline,baseline,True,b0162,cdaR,gene,protein_coding,NC_000913.3,+,1158,1158,1.0,True,5,0,1,4,0,0,4.317789291882556,missense_variant:1;synonymous_variant:4
GCF_000005845.2,MG1655 baseline,baseline,True,b0163,yaeH,gene,protein_coding,NC_000913.3,-,387,387,1.0,True,0,0,0,0,0,0,0.0,
GCF_000005845.2,MG1655 baseline,baseline,True,b0164,yaeI,gene,protein_coding,NC_000913.3,-,813,761,0.9360393603936039,True,33,1,14,18,0,0,43.36399474375821,missense_variant:14;stop_gained:1;synonymous_variant:18
GCF_000005845.2,MG1655 baseline,baseline,True,b0166,dapD,gene,protein_coding,NC_000913.3,-,825,825,1.0,True,26,0,0,26,0,0,31.515151515151516,synonymous_variant:26
GCF_000005845.2,MG1655 baseline,baseline,True,b0167,glnD,gene,protein_coding,NC_000913.3,-,2673,2673,1.0,True,30,0,3,27,0,0,11.22334455667789,missense_variant:3;splice_region_variant&stop_retained_variant:1;synonymous_variant:26
GCF_000005845.2,MG1655 baseline,baseline,True,b0168,map,gene,protein_coding,NC_000913.3,-,795,795,1.0,True,0,0,0,0,0,0,0.0,
GCF_000005845.2,MG1655 baseline,baseline,True,b4414,tff,gene,ncRNA,NC_000913.3,+,0,0,,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0169,rpsB,gene,protein_coding,NC_000913.3,+,726,726,1.0,True,0,0,0,0,0,0,0.0,
GCF_000005845.2,MG1655 baseline,baseline,True,b0170,tsf,gene,protein_coding,NC_000913.3,+,852,852,1.0,True,2,0,0,2,0,0,2.347417840375587,synonymous_variant:2
GCF_000005845.2,MG1655 baseline,baseline,True,b0171,pyrH,gene,protein_coding,NC_000913.3,+,726,726,1.0,True,0,0,0,0,0,0,0.0,
GCF_000005845.2,MG1655 baseline,baseline,True,b0172,frr,gene,protein_coding,NC_000913.3,+,558,558,1.0,True,0,0,0,0,0,0,0.0,
GCF_000005845.2,MG1655 baseline,baseline,True,b0173,dxr,gene,protein_coding,NC_000913.3,+,1197,1197,1.0,True,0,0,0,0,0,0,0.0,
GCF_000005845.2,MG1655 baseline,baseline,True,b4809,ispZ,gene,ncRNA,NC_000913.3,+,0,0,,False,1,0,0,0,1,0,,intragenic_variant:1
GCF_000005845.2,MG1655 baseline,baseline,True,b0174,ispU,gene,protein_coding,NC_000913.3,+,762,762,1.0,True,1,0,0,1,0,0,1.3123359580052494,synonymous_variant:1
GCF_000005845.2,MG1655 baseline,baseline,True,b0175,cdsA,gene,protein_coding,NC_000913.3,+,858,858,1.0,True,0,0,0,0,0,0,0.0,
GCF_000005845.2,MG1655 baseline,baseline,True,b0176,rseP,gene,protein_coding,NC_000913.3,+,1353,1353,1.0,True,5,0,0,5,0,0,3.695491500369549,synonymous_variant:5
GCF_000005845.2,MG1655 baseline,baseline,True,b0177,bamA,gene,protein_coding,NC_000913.3,+,2433,2433,1.0,True,3,0,0,3,0,0,1.2330456226880395,synonymous_variant:3
GCF_000005845.2,MG1655 baseline,baseline,True,b0178,skp,gene,protein_coding,NC_000913.3,+,486,486,1.0,True,0,0,0,0,0,0,0.0,
GCF_000005845.2,MG1655 baseline,baseline,True,b0179,lpxD,gene,protein_coding,NC_000913.3,+,1026,1026,1.0,True,1,0,1,0,0,0,0.9746588693957114,missense_variant:1
GCF_000005845.2,MG1655 baseline,baseline,True,b0180,fabZ,gene,protein_coding,NC_000913.3,+,456,456,1.0,True,0,0,0,0,0,0,0.0,
GCF_000005845.2,MG1655 baseline,baseline,True,b0181,lpxA,gene,protein_coding,NC_000913.3,+,789,789,1.0,True,0,0,0,0,0,0,0.0,
GCF_000005845.2,MG1655 baseline,baseline,True,b0182,lpxB,gene,protein_coding,NC_000913.3,+,1149,1149,1.0,True,1,0,1,0,0,0,0.8703220191470844,missense_variant:1
GCF_000005845.2,MG1655 baseline,baseline,True,b0183,rnhB,gene,protein_coding,NC_000913.3,+,597,597,1.0,True,17,0,5,12,0,0,28.47571189279732,missense_variant:5;synonymous_variant:12
GCF_000005845.2,MG1655 baseline,baseline,True,b0184,dnaE,gene,protein_coding,NC_000913.3,+,3483,3483,1.0,True,46,0,1,45,0,0,13.20700545506747,missense_variant:1;synonymous_variant:45
GCF_000005845.2,MG1655 baseline,baseline,True,b0185,accA,gene,protein_coding,NC_000913.3,+,960,960,1.0,True,18,0,4,14,0,0,18.75,missense_variant:4;synonymous_variant:14
GCF_000005845.2,MG1655 baseline,baseline,True,b0186,ldcC,gene,protein_coding,NC_000913.3,+,2142,2142,1.0,True,35,0,1,34,0,0,16.33986928104575,missense_variant:1;synonymous_variant:34
GCF_000005845.2,MG1655 baseline,baseline,True,b0187,yaeR,gene,protein_coding,NC_000913.3,+,390,390,1.0,True,7,0,2,5,0,0,17.94871794871795,missense_variant:2;synonymous_variant:5
GCF_000005845.2,MG1655 baseline,baseline,True,b0188,tilS,gene,protein_coding,NC_000913.3,+,1299,1299,1.0,True,50,0,18,32,0,0,38.49114703618168,missense_variant:18;synonymous_variant:32
GCF_000005845.2,MG1655 baseline,baseline,True,b0189,rof,gene,protein_coding,NC_000913.3,-,255,255,1.0,True,6,0,0,6,0,0,23.529411764705884,synonymous_variant:6
GCF_000005845.2,MG1655 baseline,baseline,True,b4406,yaeP,gene,protein_coding,NC_000913.3,-,201,201,1.0,True,0,0,0,0,0,0,0.0,
GCF_000005845.2,MG1655 baseline,baseline,True,b0190,yaeQ,gene,protein_coding,NC_000913.3,+,546,546,1.0,True,3,0,0,3,0,0,5.4945054945054945,synonymous_variant:3
GCF_000005845.2,MG1655 baseline,baseline,True,b0191,arfB,gene,protein_coding,NC_000913.3,+,423,423,1.0,True,9,0,4,5,0,0,21.27659574468085,missense_variant:4;synonymous_variant:5
GCF_000005845.2,MG1655 baseline,baseline,True,b0192,nlpE,gene,protein_coding,NC_000913.3,+,711,711,1.0,True,15,0,2,13,0,0,21.09704641350211,missense_variant:2;synonymous_variant:13
GCF_000005845.2,MG1655 baseline,baseline,True,b0193,yaeF,gene,protein_coding,NC_000913.3,-,825,825,1.0,True,17,0,5,12,0,0,20.606060606060606,missense_variant:5;synonymous_variant:12
GCF_000005845.2,MG1655 baseline,baseline,True,b0194,proS,gene,protein_coding,NC_000913.3,-,1719,1719,1.0,True,20,1,2,17,0,0,11.634671320535196,missense_variant:2;stop_gained:1;synonymous_variant:17
GCF_000005845.2,MG1655 baseline,baseline,True,b0195,trmO,gene,protein_coding,NC_000913.3,-,708,708,1.0,True,14,0,1,13,0,0,19.774011299435028,missense_variant:1;synonymous_variant:13
GCF_000005845.2,MG1655 baseline,baseline,True,b0196,rcsF,gene,protein_coding,NC_000913.3,-,405,405,1.0,True,4,0,0,4,0,0,9.876543209876543,synonymous_variant:4
GCF_000005845.2,MG1655 baseline,baseline,True,b0197,metQ,gene,protein_coding,NC_000913.3,-,816,816,1.0,True,15,0,1,14,0,0,18.38235294117647,missense_variant:1;synonymous_variant:14
GCF_000005845.2,MG1655 baseline,baseline,True,b0198,metI,gene,protein_coding,NC_000913.3,-,654,654,1.0,True,11,0,0,11,0,0,16.819571865443425,synonymous_variant:11
GCF_000005845.2,MG1655 baseline,baseline,True,b0199,metN,gene,protein_coding,NC_000913.3,-,1032,1032,1.0,True,13,0,1,12,0,0,12.5968992248062,missense_variant:1;synonymous_variant:12
GCF_000005845.2,MG1655 baseline,baseline,True,b0200,gmhB,gene,protein_coding,NC_000913.3,+,576,576,1.0,True,5,1,1,3,0,0,8.680555555555555,missense_variant:1;stop_gained:1;synonymous_variant:3
GCF_000005845.2,MG1655 baseline,baseline,True,b0201,rrsH,gene,rRNA,NC_000913.3,+,0,0,,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0202,ileV,gene,tRNA,NC_000913.3,+,0,0,,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0203,alaV,gene,tRNA,NC_000913.3,+,0,0,,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0204,rrlH,gene,rRNA,NC_000913.3,+,0,0,,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0205,rrfH,gene,rRNA,NC_000913.3,+,0,0,,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0206,aspU,gene,tRNA,NC_000913.3,+,0,0,,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0207,dkgB,gene,protein_coding,NC_000913.3,+,804,804,1.0,True,11,0,3,8,0,0,13.681592039800995,missense_variant:3;synonymous_variant:8
GCF_000005845.2,MG1655 baseline,baseline,True,b0208,yafC,gene,protein_coding,NC_000913.3,-,915,915,1.0,True,3,0,2,1,0,0,3.278688524590164,missense_variant:2;synonymous_variant:1
GCF_000005845.2,MG1655 baseline,baseline,True,b0209,yafD,gene,protein_coding,NC_000913.3,+,801,801,1.0,True,1,0,0,1,0,0,1.2484394506866416,synonymous_variant:1
GCF_000005845.2,MG1655 baseline,baseline,True,b0210,yafE,gene,protein_coding,NC_000913.3,+,624,624,1.0,True,15,0,9,6,0,0,24.03846153846154,missense_variant:9;synonymous_variant:6
GCF_000005845.2,MG1655 baseline,baseline,True,b0211,mltD,gene,protein_coding,NC_000913.3,-,1359,1359,1.0,True,9,0,0,9,0,0,6.622516556291391,synonymous_variant:9
GCF_000005845.2,MG1655 baseline,baseline,True,b0212,gloB,gene,protein_coding,NC_000913.3,-,756,756,1.0,True,2,0,1,1,0,0,2.6455026455026456,missense_variant:1;synonymous_variant:1
GCF_000005845.2,MG1655 baseline,baseline,True,b4815,ykfO,gene,protein_coding,NC_000913.3,+,33,33,1.0,True,0,0,0,0,0,0,0.0,
GCF_000005845.2,MG1655 baseline,baseline,True,b0213,yafS,gene,protein_coding,NC_000913.3,+,723,723,1.0,True,13,0,4,9,0,0,17.98063623789765,missense_variant:4;synonymous_variant:9
GCF_000005845.2,MG1655 baseline,baseline,True,b0214,rnhA,gene,protein_coding,NC_000913.3,-,468,468,1.0,True,7,0,0,7,0,0,14.957264957264957,synonymous_variant:7
GCF_000005845.2,MG1655 baseline,baseline,True,b0215,dnaQ,gene,protein_coding,NC_000913.3,+,732,732,1.0,True,12,0,2,10,0,0,16.39344262295082,missense_variant:2;synonymous_variant:10
GCF_000005845.2,MG1655 baseline,baseline,True,b0216,aspV,gene,tRNA,NC_000913.3,+,0,0,,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0217,yafT,gene,protein_coding,NC_000913.3,+,786,786,1.0,True,7,0,5,2,0,0,8.9058524173028,missense_variant:5;synonymous_variant:2
GCF_000005845.2,MG1655 baseline,baseline,True,b4586,ykfM,gene,protein_coding,NC_000913.3,-,480,79,0.16458333333333333,False,0,0,0,0,0,0,0.0,
GCF_000005845.2,MG1655 baseline,baseline,True,b0218,yafU,pseudogene,pseudogene,NC_000913.3,-,0,0,,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b4503,yafF,pseudogene,pseudogene,NC_000913.3,+,0,0,,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0219,yafV,gene,protein_coding,NC_000913.3,-,771,771,1.0,True,1,0,1,0,0,0,1.297016861219196,missense_variant:1
GCF_000005845.2,MG1655 baseline,baseline,True,b0220,ivy,gene,protein_coding,NC_000913.3,+,474,474,1.0,True,0,0,0,0,0,0,0.0,
GCF_000005845.2,MG1655 baseline,baseline,True,b0221,fadE,gene,protein_coding,NC_000913.3,-,2445,2445,1.0,True,9,0,1,8,0,0,3.6809815950920246,missense_variant:1;synonymous_variant:8
GCF_000005845.2,MG1655 baseline,baseline,True,b0222,gmhA,gene,protein_coding,NC_000913.3,+,579,579,1.0,True,1,0,0,1,0,0,1.7271157167530224,synonymous_variant:1
GCF_000005845.2,MG1655 baseline,baseline,True,b0223,yafJ,gene,protein_coding,NC_000913.3,+,768,768,1.0,True,13,0,2,11,0,0,16.927083333333332,missense_variant:2;synonymous_variant:11
GCF_000005845.2,MG1655 baseline,baseline,True,b0224,dpaA,gene,protein_coding,NC_000913.3,-,741,741,1.0,True,13,0,0,13,0,0,17.54385964912281,synonymous_variant:13
GCF_000005845.2,MG1655 baseline,baseline,True,b0225,yafQ,gene,protein_coding,NC_000913.3,-,279,279,1.0,True,3,0,2,1,0,0,10.75268817204301,missense_variant:2;synonymous_variant:1
GCF_000005845.2,MG1655 baseline,baseline,True,b0226,dinJ,gene,protein_coding,NC_000913.3,-,261,261,1.0,True,4,0,1,3,0,0,15.32567049808429,missense_variant:1;synonymous_variant:3
GCF_000005845.2,MG1655 baseline,baseline,True,b0227,yafL,gene,protein_coding,NC_000913.3,+,750,698,0.9306666666666666,True,40,0,4,36,0,0,57.306590257879655,missense_variant:4;synonymous_variant:36
GCF_000005845.2,MG1655 baseline,baseline,True,b0228,rayT,gene,protein_coding,NC_000913.3,+,498,498,1.0,True,15,0,6,9,0,0,30.120481927710845,missense_variant:6;synonymous_variant:9
GCF_000005845.2,MG1655 baseline,baseline,True,b0229,lfhA,pseudogene,pseudogene,NC_000913.3,-,0,0,,False,32,0,0,0,32,0,,intragenic_variant:32
GCF_000005845.2,MG1655 baseline,baseline,True,b0230,lafU,pseudogene,pseudogene,NC_000913.3,+,0,0,,False,14,0,0,0,14,0,,intragenic_variant:14
GCF_000005845.2,MG1655 baseline,baseline,True,b0231,dinB,gene,protein_coding,NC_000913.3,+,1056,1056,1.0,True,26,0,0,26,0,0,24.62121212121212,synonymous_variant:26
GCF_000005845.2,MG1655 baseline,baseline,True,b0232,yafN,gene,protein_coding,NC_000913.3,+,294,294,1.0,True,3,0,1,2,0,0,10.204081632653061,missense_variant:1;synonymous_variant:2
GCF_000005845.2,MG1655 baseline,baseline,True,b0233,yafO,gene,protein_coding,NC_000913.3,+,399,399,1.0,True,4,0,2,2,0,0,10.025062656641603,missense_variant:2;synonymous_variant:2
GCF_000005845.2,MG1655 baseline,baseline,True,b0234,yafP,gene,protein_coding,NC_000913.3,+,453,453,1.0,True,16,0,13,3,0,0,35.32008830022075,missense_variant:13;synonymous_variant:3
GCF_000005845.2,MG1655 baseline,baseline,True,b0235,ykfJ,pseudogene,pseudogene,NC_000913.3,+,0,0,,False,2,0,0,0,2,0,,intragenic_variant:2
GCF_000005845.2,MG1655 baseline,baseline,True,b0236,prfH,pseudogene,pseudogene,NC_000913.3,+,0,0,,False,9,0,0,0,9,0,,intragenic_variant:9
GCF_000005845.2,MG1655 baseline,baseline,True,b0237,pepD,gene,protein_coding,NC_000913.3,-,1458,1458,1.0,True,28,0,4,24,0,0,19.204389574759944,missense_variant:4;synonymous_variant:24
GCF_000005845.2,MG1655 baseline,baseline,True,b0238,gpt,gene,protein_coding,NC_000913.3,+,459,459,1.0,True,1,0,0,1,0,0,2.178649237472767,synonymous_variant:1
GCF_000005845.2,MG1655 baseline,baseline,True,b0239,frsA,gene,protein_coding,NC_000913.3,+,1245,1245,1.0,True,16,0,1,15,0,0,12.85140562248996,missense_variant:1;synonymous_variant:15
GCF_000005845.2,MG1655 baseline,baseline,True,b0240,crl,pseudogene,pseudogene,NC_000913.3,+,402,402,1.0,True,6,0,1,5,0,0,14.925373134328359,missense_variant:1;synonymous_variant:5
GCF_000005845.2,MG1655 baseline,baseline,True,b4710,insB9,gene,protein_coding,NC_000913.3,-,504,39,0.07738095238095238,False,0,0,0,0,0,0,0.0,
GCF_000005845.2,MG1655 baseline,baseline,True,b4709,insA9,gene,protein_coding,NC_000913.3,-,276,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0241,phoE,gene,protein_coding,NC_000913.3,-,1056,1056,1.0,True,12,0,1,11,0,0,11.363636363636363,missense_variant:1;synonymous_variant:11
GCF_000005845.2,MG1655 baseline,baseline,True,b0242,proB,gene,protein_coding,NC_000913.3,+,1104,1104,1.0,True,4,0,0,4,0,0,3.6231884057971016,synonymous_variant:4
GCF_000005845.2,MG1655 baseline,baseline,True,b0243,proA,gene,protein_coding,NC_000913.3,+,1254,1254,1.0,True,16,0,3,13,0,0,12.759170653907496,missense_variant:3;synonymous_variant:13
GCF_000005845.2,MG1655 baseline,baseline,True,b0244,thrW,gene,tRNA,NC_000913.3,+,0,0,,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b4626,ykfN,pseudogene,pseudogene,NC_000913.3,-,0,0,,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0245,ykfI,gene,protein_coding,NC_000913.3,-,342,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0246,yafW,gene,protein_coding,NC_000913.3,-,318,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b4504,ykfH,gene,protein_coding,NC_000913.3,-,222,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0247,ykfG,gene,protein_coding,NC_000913.3,-,477,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0248,yafX,gene,protein_coding,NC_000913.3,-,459,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0249,ykfF,gene,protein_coding,NC_000913.3,-,240,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0250,ykfB,gene,protein_coding,NC_000913.3,-,468,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0251,yafY,gene,protein_coding,NC_000913.3,-,444,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b4627,ykfL,pseudogene,pseudogene,NC_000913.3,-,0,0,,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b4628,ykfK,pseudogene,pseudogene,NC_000913.3,-,0,0,,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0252,yafZ,gene,protein_coding,NC_000913.3,-,822,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0253,ykfA,gene,protein_coding,NC_000913.3,-,864,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0254,perR,gene,protein_coding,NC_000913.3,-,894,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b4587,insN,pseudogene,pseudogene,NC_000913.3,+,690,317,0.45942028985507244,False,8,0,8,0,0,8,25.236593059936908,missense_variant:8
GCF_000005845.2,MG1655 baseline,baseline,True,b0256,insI1,gene,protein_coding,NC_000913.3,+,1152,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b4690,eyeA,gene,ncRNA,NC_000913.3,+,0,0,,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0258,ykfC,gene,protein_coding,NC_000913.3,+,1146,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0259,insH1,gene,protein_coding,NC_000913.3,-,981,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0260,mmuP,gene,protein_coding,NC_000913.3,+,1404,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0261,mmuM,gene,protein_coding,NC_000913.3,+,933,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0262,afuC,gene,protein_coding,NC_000913.3,-,1047,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0263,afuB,pseudogene,pseudogene,NC_000913.3,-,0,0,,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0264,insB2,gene,protein_coding,NC_000913.3,-,504,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0265,insA2,gene,protein_coding,NC_000913.3,-,276,20,0.07246376811594203,False,0,0,0,0,0,0,0.0,
GCF_000005845.2,MG1655 baseline,baseline,True,b4708,insI2,pseudogene,pseudogene,NC_000913.3,+,0,0,,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b4505,insX,pseudogene,pseudogene,NC_000913.3,-,0,0,,False,5,0,0,0,5,0,,intragenic_variant:5
GCF_000005845.2,MG1655 baseline,baseline,True,b0266,yagB,gene,protein_coding,NC_000913.3,-,351,41,0.1168091168091168,False,1,0,0,1,0,0,24.390243902439025,synonymous_variant:1
GCF_000005845.2,MG1655 baseline,baseline,True,b0267,yagA,gene,protein_coding,NC_000913.3,-,1155,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0268,yagE,gene,protein_coding,NC_000913.3,+,909,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0269,yagF,gene,protein_coding,NC_000913.3,+,1968,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0270,yagG,gene,protein_coding,NC_000913.3,+,1383,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0271,yagH,gene,protein_coding,NC_000913.3,+,1611,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0272,xynR,gene,protein_coding,NC_000913.3,-,759,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0273,argF,gene,protein_coding,NC_000913.3,-,1005,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b4766,argL,gene,protein_coding,NC_000913.3,-,96,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b4688,ykgS,gene,protein_coding,NC_000913.3,+,129,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0274,insB3,gene,protein_coding,NC_000913.3,-,504,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0275,insA3,gene,protein_coding,NC_000913.3,-,276,21,0.07608695652173914,False,0,0,0,0,0,0,0.0,
GCF_000005845.2,MG1655 baseline,baseline,True,b0276,yagJ,gene,protein_coding,NC_000913.3,+,732,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0277,yagK,gene,protein_coding,NC_000913.3,-,627,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0278,yagL,gene,protein_coding,NC_000913.3,-,699,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0279,yagM,gene,protein_coding,NC_000913.3,-,855,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b4729,ykgV,gene,protein_coding,NC_000913.3,-,225,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0280,yagN,gene,protein_coding,NC_000913.3,-,441,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0281,intF,gene,protein_coding,NC_000913.3,-,1401,0,0.0,False,0,0,0,0,0,0,,
GCF_000005845.2,MG1655 baseline,baseline,True,b0282,yagP,gene,protein_coding,NC_000913.3,-,411,411,1.0,True,8,0,5,3,0,0,19.464720194647203,missense_variant:5;synonymous_variant:3
