baseline_accession,baseline_gene_id,baseline_gene_name,alternative_accession,alternative_label,project13_alternative_eligible,relationship,orthogroups,alternative_gene_ids,alternative_gene_names,renamed_one_to_one,comparison_status,comparable,baseline_callable_fraction,alternative_callable_fraction,baseline_callable_cds_bases,alternative_callable_cds_bases,baseline_distinct_variant_count,alternative_distinct_variant_count,baseline_high_impact_variants,alternative_high_impact_variants,baseline_variant_density_per_1000_callable_cds,alternative_variant_density_per_1000_callable_cds,alternative_minus_baseline_density,alternative_to_baseline_density_ratio,density_direction
GCF_000005845.2,b0096,lpxC,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000611,EAS44_RS20130,lpxC,False,comparable,True,1.0,1.0,918,918,0,9,0,0,0.0,9.803921568627452,9.803921568627452,,higher_in_alternative
GCF_000005845.2,b0097,secM,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000612,EAS44_RS20125,secM,False,comparable,True,1.0,1.0,513,513,0,11,0,0,0.0,21.44249512670565,21.44249512670565,,higher_in_alternative
GCF_000005845.2,b0098,secA,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000613,EAS44_RS20120,secA,False,comparable,True,1.0,1.0,2706,2706,0,48,0,0,0.0,17.738359201773836,17.738359201773836,,higher_in_alternative
GCF_000005845.2,b0099,mutT,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000614,EAS44_RS20115,mutT,False,comparable,True,1.0,1.0,390,399,0,12,0,1,0.0,30.075187969924812,30.075187969924812,,higher_in_alternative
GCF_000005845.2,b0101,yacG,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000615,EAS44_RS20110,yacG,False,comparable,True,1.0,1.0,198,198,0,1,0,0,0.0,5.05050505050505,5.05050505050505,,higher_in_alternative
GCF_000005845.2,b0102,zapD,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000616,EAS44_RS20105,zapD,False,comparable,True,1.0,1.0,744,744,0,9,0,0,0.0,12.096774193548388,12.096774193548388,,higher_in_alternative
GCF_000005845.2,b0103,coaE,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000617,EAS44_RS20100,coaE,False,comparable,True,1.0,1.0,621,621,1,5,0,0,1.6103059581320451,8.051529790660226,6.4412238325281805,5.0,higher_in_alternative
GCF_000005845.2,b4727,yacM,GCF_003697165.2,DSM 30083 / ATCC 11775,False,no_ortholog,OG0005481,,,False,no_ortholog,False,1.0,,45,,0,,0,,0.0,,,,not_comparable
GCF_000005845.2,b0104,guaC,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000618,EAS44_RS20095,guaC,False,comparable,True,1.0,1.0,1044,1044,1,19,0,0,0.9578544061302682,18.199233716475096,17.24137931034483,19.0,higher_in_alternative
GCF_000005845.2,b0106,hofC,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000619,EAS44_RS20090,hofC,False,comparable,True,1.0,1.0,1203,1203,1,45,0,0,0.8312551953449709,37.406483790523694,36.57522859517872,45.0,higher_in_alternative
GCF_000005845.2,b0107,hofB,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000415,EAS44_RS20085,gspE,True,comparable,True,1.0,1.0,1386,1386,0,36,0,0,0.0,25.974025974025974,25.974025974025974,,higher_in_alternative
GCF_000005845.2,b0108,ppdD,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000620,EAS44_RS20080,ppdD,False,comparable,True,1.0,1.0,441,441,0,4,0,0,0.0,9.070294784580499,9.070294784580499,,higher_in_alternative
GCF_000005845.2,b0109,nadC,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000621,EAS44_RS20075,nadC,False,comparable,True,1.0,1.0,894,894,0,16,0,0,0.0,17.89709172259508,17.89709172259508,,higher_in_alternative
GCF_000005845.2,b0110,ampD,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000622,EAS44_RS20070,ampD,False,comparable,True,1.0,1.0,552,552,0,12,0,0,0.0,21.73913043478261,21.73913043478261,,higher_in_alternative
GCF_000005845.2,b0111,ampE,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000623,EAS44_RS20065,ampE,False,comparable,True,1.0,1.0,855,855,1,12,0,0,1.1695906432748537,14.035087719298245,12.865497076023392,12.0,higher_in_alternative
GCF_000005845.2,b0112,aroP,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000427,EAS44_RS20060,aroP,False,comparable,True,1.0,1.0,1374,1371,0,44,0,0,0.0,32.09336250911743,32.09336250911743,,higher_in_alternative
GCF_000005845.2,b0113,pdhR,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000624,EAS44_RS20025,pdhR,False,comparable,True,1.0,1.0,765,765,0,4,0,0,0.0,5.228758169934641,5.228758169934641,,higher_in_alternative
GCF_000005845.2,b0114,aceE,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000625,EAS44_RS20020,aceE,False,comparable,True,1.0,1.0,2664,2664,0,35,0,0,0.0,13.138138138138139,13.138138138138139,,higher_in_alternative
GCF_000005845.2,b0115,aceF,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000213,EAS44_RS20015,aceF,False,comparable,True,1.0,1.0,1893,1893,0,34,0,0,0.0,17.96090861067089,17.96090861067089,,higher_in_alternative
GCF_000005845.2,b0116,lpd,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000626,EAS44_RS20010,lpdA,True,comparable,True,1.0,1.0,1425,1425,0,21,0,0,0.0,14.736842105263158,14.736842105263158,,higher_in_alternative
GCF_000005845.2,b0117,yacH,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000627,EAS44_RS20005,yacH,False,alternative_low_callability,False,1.0,0.7929465301478953,1854,1394,0,70,0,0,0.0,50.21520803443329,,,not_comparable
GCF_000005845.2,b0118,acnB,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000214,EAS44_RS20000,acnB,False,comparable,True,1.0,1.0,2598,2598,0,80,0,0,0.0,30.792917628945343,30.792917628945343,,higher_in_alternative
GCF_000005845.2,b0119,yacL,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000628,EAS44_RS19995,yacL,False,comparable,True,1.0,1.0,363,363,0,14,0,0,0.0,38.56749311294766,38.56749311294766,,higher_in_alternative
GCF_000005845.2,b0120,speD,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000629,EAS44_RS19990,speD,False,comparable,True,1.0,1.0,795,795,0,17,0,0,0.0,21.38364779874214,21.38364779874214,,higher_in_alternative
GCF_000005845.2,b0121,speE,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000630,EAS44_RS19985,speE,False,comparable,True,1.0,1.0,867,867,0,23,0,0,0.0,26.528258362168398,26.528258362168398,,higher_in_alternative
GCF_000005845.2,b0122,yacC,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000631,EAS44_RS19980,yacC,False,comparable,True,1.0,1.0,348,348,0,7,0,0,0.0,20.114942528735632,20.114942528735632,,higher_in_alternative
GCF_000005845.2,b0123,cueO,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000215,EAS44_RS19975,cueO,False,comparable,True,1.0,1.0,1551,1551,0,49,0,0,0.0,31.592520954223083,31.592520954223083,,higher_in_alternative
GCF_000005845.2,b0124,gcd,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000632,EAS44_RS19970,gcd,False,comparable,True,1.0,1.0,2391,2391,0,86,0,0,0.0,35.96821413634463,35.96821413634463,,higher_in_alternative
GCF_000005845.2,b0125,hpt,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000633,EAS44_RS19965,hpt,False,comparable,True,1.0,1.0,537,537,0,2,0,0,0.0,3.7243947858473,3.7243947858473,,higher_in_alternative
GCF_000005845.2,b0126,can,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000634,EAS44_RS19960,can,False,comparable,True,1.0,1.0,663,663,0,11,0,0,0.0,16.591251885369534,16.591251885369534,,higher_in_alternative
GCF_000005845.2,b0127,yadG,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000635,EAS44_RS19955,yadG,False,comparable,True,1.0,1.0,927,927,0,17,0,0,0.0,18.338727076591155,18.338727076591155,,higher_in_alternative
GCF_000005845.2,b0128,yadH,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000636,EAS44_RS19950,yadH,False,comparable,True,1.0,1.0,771,771,0,19,0,0,0.0,24.643320363164722,24.643320363164722,,higher_in_alternative
GCF_000005845.2,b0129,yadI,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0003153,EAS44_RS19945,yadI,False,comparable,True,1.0,1.0,441,441,0,9,0,0,0.0,20.408163265306122,20.408163265306122,,higher_in_alternative
GCF_000005845.2,b0130,yadE,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000637,EAS44_RS19940,yadE,False,comparable,True,1.0,1.0,1230,1230,0,47,0,0,0.0,38.21138211382114,38.21138211382114,,higher_in_alternative
GCF_000005845.2,b0131,panD,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000638,EAS44_RS19935,panD,False,comparable,True,1.0,1.0,381,381,0,5,0,0,0.0,13.123359580052494,13.123359580052494,,higher_in_alternative
GCF_000005845.2,b0132,rpnC,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000375,EAS44_RS19930,rpnC,False,comparable,True,1.0,0.9502824858757062,903,841,0,36,0,0,0.0,42.80618311533888,42.80618311533888,,higher_in_alternative
GCF_000005845.2,b0133,panC,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000639,EAS44_RS19925,panC,False,comparable,True,1.0,1.0,852,852,0,47,0,0,0.0,55.16431924882629,55.16431924882629,,higher_in_alternative
GCF_000005845.2,b0134,panB,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000640,EAS44_RS19920,panB,False,alternative_low_callability,False,1.0,0.6930817610062893,795,551,0,23,0,0,0.0,41.74228675136116,,,not_comparable
GCF_000005845.2,b0135,yadC,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000216,EAS44_RS19915,EAS44_RS19915,True,alternative_low_callability,False,1.0,0.0,1239,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b0136,yadK,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000641,EAS44_RS19910,EAS44_RS19910,True,alternative_low_callability,False,1.0,0.0,597,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b0137,yadL,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000642,EAS44_RS19905,yadL,False,alternative_low_callability,False,1.0,0.0,606,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b0138,yadM,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000643,EAS44_RS19900,EAS44_RS19900,True,alternative_low_callability,False,1.0,0.0,570,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b0139,htrE,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000367,EAS44_RS19895,htrE,False,alternative_low_callability,False,1.0,0.0,2598,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b0140,yadV,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0003122,EAS44_RS19890,EAS44_RS19890,True,alternative_low_callability,False,1.0,0.0,741,0,1,0,0,0,1.349527665317139,,,,not_comparable
GCF_000005845.2,b0141,yadN,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000644,EAS44_RS19885,EAS44_RS19885,True,alternative_low_callability,False,1.0,0.0,585,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b0142,folK,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000645,EAS44_RS19880,folK,False,alternative_low_callability,False,1.0,0.7895833333333333,480,379,0,15,0,0,0.0,39.577836411609496,,,not_comparable
GCF_000005845.2,b0143,pcnB,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000646,EAS44_RS19875,pcnB,False,comparable,True,1.0,1.0,1398,1398,0,35,0,0,0.0,25.03576537911302,25.03576537911302,,higher_in_alternative
GCF_000005845.2,b0144,gluQ,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000647,EAS44_RS19870,gluQRS,True,comparable,True,1.0,0.9576365663322185,927,859,0,46,0,0,0.0,53.55064027939464,53.55064027939464,,higher_in_alternative
GCF_000005845.2,b0145,dksA,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000648,EAS44_RS19865,dksA,False,comparable,True,1.0,1.0,456,456,0,0,0,0,0.0,0.0,0.0,,equal
GCF_000005845.2,b0146,sfsA,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0003171,EAS44_RS19860,sfsA,False,comparable,True,1.0,1.0,705,705,0,8,0,0,0.0,11.347517730496454,11.347517730496454,,higher_in_alternative
GCF_000005845.2,b0147,thpR,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000649,EAS44_RS19855,thpR,False,comparable,True,1.0,1.0,531,531,0,7,0,0,0.0,13.182674199623353,13.182674199623353,,higher_in_alternative
GCF_000005845.2,b0148,hrpB,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0003172,EAS44_RS19850,hrpB,False,comparable,True,1.0,1.0,2430,2430,0,98,0,0,0.0,40.32921810699588,40.32921810699588,,higher_in_alternative
GCF_000005845.2,b0149,mrcB,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000217,EAS44_RS19845,mrcB,False,comparable,True,1.0,1.0,2535,2535,0,93,0,0,0.0,36.68639053254438,36.68639053254438,,higher_in_alternative
GCF_000005845.2,b0150,fhuA,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000650,EAS44_RS19840,fhuA,False,comparable,True,1.0,1.0,2244,2244,8,54,0,0,3.5650623885918002,24.06417112299465,20.49910873440285,6.75,higher_in_alternative
GCF_000005845.2,b0151,fhuC,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000651,EAS44_RS19835,fhuC,False,comparable,True,1.0,1.0,798,798,0,22,0,0,0.0,27.56892230576441,27.56892230576441,,higher_in_alternative
GCF_000005845.2,b0152,fhuD,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000652,EAS44_RS19830,fhuD,False,comparable,True,1.0,1.0,891,891,0,31,0,0,0.0,34.79236812570146,34.79236812570146,,higher_in_alternative
GCF_000005845.2,b0153,fhuB,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000653,EAS44_RS19825,fhuB,False,comparable,True,1.0,1.0,1983,1983,0,78,0,0,0.0,39.334341906202724,39.334341906202724,,higher_in_alternative
GCF_000005845.2,b0154,hemL,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000654,EAS44_RS19820,hemL,False,comparable,True,1.0,1.0,1281,1281,0,30,0,0,0.0,23.4192037470726,23.4192037470726,,higher_in_alternative
GCF_000005845.2,b4765,yadX,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002999,EAS44_RS25415,yadX,False,comparable,True,1.0,1.0,48,48,0,0,0,0,0.0,0.0,0.0,,equal
GCF_000005845.2,b0155,clcA,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000655,EAS44_RS19815,clcA,False,comparable,True,1.0,1.0,1422,1422,0,30,0,0,0.0,21.09704641350211,21.09704641350211,,higher_in_alternative
GCF_000005845.2,b4728,yadW,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0002984,EAS44_RS19810,yadW,False,comparable,True,1.0,1.0,66,66,0,0,0,0,0.0,0.0,0.0,,equal
GCF_000005845.2,b0156,erpA,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000656,EAS44_RS19805,erpA,False,comparable,True,1.0,1.0,345,345,0,2,0,0,0.0,5.797101449275362,5.797101449275362,,higher_in_alternative
GCF_000005845.2,b0157,yadS,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000657,EAS44_RS19800,yadS,False,comparable,True,1.0,1.0,624,624,2,7,0,0,3.2051282051282053,11.217948717948717,8.012820512820511,3.4999999999999996,higher_in_alternative
GCF_000005845.2,b0158,btuF,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000658,EAS44_RS19795,btuF,False,comparable,True,1.0,1.0,801,801,5,5,0,0,6.242197253433209,6.242197253433209,0.0,1.0,equal
GCF_000005845.2,b0159,mtn,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000659,EAS44_RS19790,mtnN,True,comparable,True,1.0,1.0,699,699,4,6,0,0,5.7224606580829755,8.583690987124463,2.8612303290414873,1.5,higher_in_alternative
GCF_000005845.2,b0160,dgt,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000660,EAS44_RS19785,dgt,False,comparable,True,1.0,1.0,1518,1518,9,33,0,0,5.928853754940712,21.73913043478261,15.810276679841898,3.6666666666666665,higher_in_alternative
GCF_000005845.2,b0161,degP,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000430,EAS44_RS19780,degP,False,comparable,True,1.0,1.0,1425,1425,9,47,0,0,6.315789473684211,32.98245614035088,26.666666666666664,5.222222222222222,higher_in_alternative
GCF_000005845.2,b0162,cdaR,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0003173,EAS44_RS19775,cdaR,False,comparable,True,1.0,1.0,1158,1131,5,20,0,0,4.317789291882556,17.68346595932803,13.365676667445474,4.095490716180372,higher_in_alternative
GCF_000005845.2,b0163,yaeH,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000661,EAS44_RS19770,yaeH,False,comparable,True,1.0,1.0,387,387,0,5,0,0,0.0,12.919896640826874,12.919896640826874,,higher_in_alternative
GCF_000005845.2,b0164,yaeI,GCF_003697165.2,DSM 30083 / ATCC 11775,False,no_ortholog,OG0003174,,,False,no_ortholog,False,0.9360393603936039,,761,,33,,1,,43.36399474375821,,,,not_comparable
GCF_000005845.2,b0166,dapD,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000662,EAS44_RS19765,dapD,False,comparable,True,1.0,1.0,825,825,26,39,0,0,31.515151515151516,47.27272727272727,15.757575757575758,1.5,higher_in_alternative
GCF_000005845.2,b0167,glnD,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000663,EAS44_RS19760,glnD,False,comparable,True,1.0,1.0,2673,2673,30,77,0,0,11.22334455667789,28.80658436213992,17.58323980546203,2.566666666666667,higher_in_alternative
GCF_000005845.2,b0168,map,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000664,EAS44_RS19755,map,False,comparable,True,1.0,1.0,795,795,0,8,0,0,0.0,10.062893081761006,10.062893081761006,,higher_in_alternative
GCF_000005845.2,b4414,tff,GCF_003697165.2,DSM 30083 / ATCC 11775,False,no_protein,,,,False,no_protein,False,,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b0169,rpsB,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000665,EAS44_RS19750,rpsB,False,comparable,True,1.0,1.0,726,726,0,2,0,0,0.0,2.7548209366391183,2.7548209366391183,,higher_in_alternative
GCF_000005845.2,b0170,tsf,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000666,EAS44_RS19745,tsf,False,comparable,True,1.0,1.0,852,852,2,3,0,0,2.347417840375587,3.5211267605633805,1.1737089201877935,1.5,higher_in_alternative
GCF_000005845.2,b0171,pyrH,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000667,EAS44_RS19740,pyrH,False,comparable,True,1.0,1.0,726,726,0,4,0,0,0.0,5.509641873278237,5.509641873278237,,higher_in_alternative
GCF_000005845.2,b0172,frr,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000668,EAS44_RS19735,frr,False,comparable,True,1.0,1.0,558,558,0,3,0,0,0.0,5.376344086021505,5.376344086021505,,higher_in_alternative
GCF_000005845.2,b0173,dxr,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000669,EAS44_RS19730,ispC,True,comparable,True,1.0,1.0,1197,1197,0,7,0,0,0.0,5.847953216374269,5.847953216374269,,higher_in_alternative
GCF_000005845.2,b4809,ispZ,GCF_003697165.2,DSM 30083 / ATCC 11775,False,no_protein,,,,False,no_protein,False,,,0,,1,,0,,,,,,not_comparable
GCF_000005845.2,b0174,ispU,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000670,EAS44_RS19725,ispU,False,comparable,True,1.0,1.0,762,759,1,2,0,0,1.3123359580052494,2.635046113306983,1.3227101553017335,2.007905138339921,higher_in_alternative
GCF_000005845.2,b0175,cdsA,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000671,EAS44_RS19720,cdsA,False,comparable,True,1.0,1.0,858,858,0,12,0,0,0.0,13.986013986013987,13.986013986013987,,higher_in_alternative
GCF_000005845.2,b0176,rseP,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000672,EAS44_RS19715,rseP,False,comparable,True,1.0,1.0,1353,1353,5,12,0,0,3.695491500369549,8.869179600886918,5.173688100517369,2.4,higher_in_alternative
GCF_000005845.2,b0177,bamA,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000673,EAS44_RS19710,bamA,False,comparable,True,1.0,1.0,2433,2433,3,34,0,0,1.2330456226880395,13.974517057131115,12.741471434443074,11.333333333333334,higher_in_alternative
GCF_000005845.2,b0178,skp,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000674,EAS44_RS19705,skp,False,comparable,True,1.0,1.0,486,486,0,3,0,0,0.0,6.172839506172839,6.172839506172839,,higher_in_alternative
GCF_000005845.2,b0179,lpxD,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000675,EAS44_RS19700,lpxD,False,comparable,True,1.0,1.0,1026,1026,1,15,0,0,0.9746588693957114,14.619883040935672,13.645224171539962,15.0,higher_in_alternative
GCF_000005845.2,b0180,fabZ,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000676,EAS44_RS19695,fabZ,False,comparable,True,1.0,1.0,456,456,0,1,0,0,0.0,2.192982456140351,2.192982456140351,,higher_in_alternative
GCF_000005845.2,b0181,lpxA,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000677,EAS44_RS19690,lpxA,False,comparable,True,1.0,1.0,789,789,0,7,0,0,0.0,8.871989860583016,8.871989860583016,,higher_in_alternative
GCF_000005845.2,b0182,lpxB,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000678,EAS44_RS19685,lpxB,False,comparable,True,1.0,1.0,1149,1149,1,33,0,0,0.8703220191470844,28.720626631853786,27.8503046127067,33.0,higher_in_alternative
GCF_000005845.2,b0183,rnhB,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000679,EAS44_RS19680,rnhB,False,comparable,True,1.0,1.0,597,597,17,24,0,0,28.47571189279732,40.20100502512563,11.72529313232831,1.411764705882353,higher_in_alternative
GCF_000005845.2,b0184,dnaE,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000680,EAS44_RS19675,dnaE,False,comparable,True,1.0,1.0,3483,3483,46,68,0,0,13.20700545506747,19.523399368360607,6.316393913293137,1.4782608695652173,higher_in_alternative
GCF_000005845.2,b0185,accA,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000681,EAS44_RS19670,accA,False,comparable,True,1.0,1.0,960,960,18,28,0,0,18.75,29.166666666666668,10.416666666666668,1.5555555555555556,higher_in_alternative
GCF_000005845.2,b0186,ldcC,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_many,OG0003139,EAS44_RS19665;EAS44_RS22260,EAS44_RS22260;ldcC,False,one_to_many,False,1.0,,2142,,35,,0,,16.33986928104575,,,,not_comparable
GCF_000005845.2,b0187,yaeR,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000682,EAS44_RS19660,yaeR,False,comparable,True,1.0,1.0,390,390,7,7,0,0,17.94871794871795,17.94871794871795,0.0,1.0,equal
GCF_000005845.2,b0188,tilS,GCF_003697165.2,DSM 30083 / ATCC 11775,False,one_to_one,OG0000683,EAS44_RS19655,tilS,False,comparable,True,1.0,1.0,1299,1299,50,73,0,0,38.49114703618168,56.19707467282525,17.705927636643572,1.46,higher_in_alternative
